고객ID ,데이터셋 구분,보험사기자여부,성별,연령,주택가격,거주TYPE,FP경력,고객등록년월,시도구분,직업그룹코드1,직업그룹코드2,추정가구소득1,추정가구소득2,,,,
5731,1,N,2,36,27222,20,N,200306,충남,주부,주부,9295,3200,,,,
4723,1,N,1,17,23888,20,N,200306,울산,기타,학생,5823,5579,,,,
6211,1,N,1,22,0,,N,200402,전남,기타,학생,0,0,,,,
19889,1,N,1,32,22222,20,N,200711,충북,자영업,자영업,6583,3449,,,,
15366,1,N,2,25,12500,30,N,200707,제주,전문직,의료직 종사자,7090,2560,,,,
13646,1,N,1,69,30416,20,N,,,,,8664,,,,,
3627,1,N,2,26,14861,20,N,200306,전북,기타,학생,9778,9778,,,,
2607,1,N,1,63,18750,20,N,200306,강원,사무직,사무직,6918,7875,,,,
12583,1,N,1,21,5138,20,N,200306,충북,기타,학생,4935,4799,,,,
6221,1,N,2,15,3502,11,N,200403,경남,기타,학생,2953,2901,,,,
2645,1,N,2,62,8905,12,N,200306,인천,자영업,자영업,5130,4212,,,,
1494,2,,1,19,7224,13,N,200306,경기,기타,학생,3804,3752,,,,
17115,2,,2,18,9583,20,N,200306,경기,기타,학생,4162,4179,,,,
20076,1,N,1,7,25833,20,N,201112,서울,기타,학생,6881,6819,,,,
7953,1,N,2,35,13668,99,N,200306,경기,주부,주부,0,4170,,,,
6599,1,N,2,30,24444,20,N,200908,경기,기타,학생,6615,6615,,,,
19225,1,N,1,32,6139,40,N,200306,전북,기타,학생,3544,3555,,,,
19439,1,N,1,57,0,,N,200306,,사무직,사무직,0,4987,,,,
10892,1,N,1,59,0,,N,200801,,,,0,9534,,,,
17559,1,N,1,33,2668,13,N,200603,인천,사무직,사무직,3360,3325,,,,
10816,1,N,2,69,28333,20,N,200609,서울,주부,주부,4774,4801,,,,
18411,2,,1,59,0,,N,200306,서울,제조업,2차산업 종사자,0,5241,,,,
19943,1,Y,2,31,1645,13,N,200810,부산,기타,학생,2867,2858,,,,
21922,1,N,1,25,14926,11,N,200410,울산,기타,학생,6402,6058,,,,
8852,1,N,1,7,16666,20,N,201010,대구,기타,학생,5720,5497,,,,
13549,2,,1,17,7741,30,N,200306,경북,기타,학생,4020,4025,,,,
8677,1,N,1,36,26250,20,N,200703,경기,자영업,자영업,6923,4019,,,,
12758,1,N,1,27,24027,20,N,200210,경기,기타,학생,7428,7272,,,,
20675,1,N,1,58,35555,20,N,200306,경기,기타,단순 노무직,9876,10090,,,,
15018,1,Y,2,30,9166,20,N,199910,경기,기타,학생,0,0,,,,
14757,1,N,1,26,9472,12,N,200306,경기,기타,학생,5542,5494,,,,
8574,1,N,2,49,11666,20,N,200509,인천,제조업,2차산업 종사자,3803,8226,,,,
10185,1,N,2,33,11111,20,N,200306,전남,전문직,전문직,0,7027,,,,
6015,1,N,2,63,0,,N,200004,전남,1차산업,1차산업 종사자,0,0,,,,
22190,1,N,1,27,9305,30,N,200811,경남,사무직,공무원,6304,2873,,,,
5985,1,N,2,19,7500,20,N,200306,충북,기타,학생,2849,2715,,,,
19585,2,,2,20,28888,20,N,200310,서울,기타,학생,5132,5132,,,,
3135,1,N,1,48,8036,40,N,200306,대구,서비스,2차산업 종사자,3575,4482,,,,
19482,1,N,2,46,4835,13,N,200104,경기,서비스,3차산업 종사자,3099,3943,,,,
16989,1,N,1,26,1915,13,N,200306,경북,사무직,사무직,4412,2532,,,,
6745,1,N,1,39,0,,N,201403,,사무직,사무직,0,4233,,,,
2585,1,N,1,64,13226,12,N,200306,서울,자영업,자영업,5112,,,,,
15806,1,N,2,16,19907,11,N,200306,경북,기타,학생,4908,4679,,,,
11359,1,N,1,17,22222,20,N,200306,인천,기타,학생,6861,6711,,,,
1776,1,N,1,19,12777,20,N,200410,인천,기타,학생,3928,4017,,,,
13207,1,N,1,24,2777,20,N,200903,강원,기타,학생,5306,5279,,,,
15786,2,,1,17,25694,20,N,200306,전북,기타,학생,9169,9232,,,,
12143,1,N,1,45,5623,13,N,,,,,3184,,,,,
16797,1,N,1,38,16805,20,N,200306,경남,사무직,단순 사무직,5087,3241,,,,
21484,1,N,1,30,6553,40,N,200306,경기,기타,학생,3583,3564,,,,
11873,1,N,1,53,6809,40,N,200306,전남,전문직,교육관련직,0,7505,,,,
22221,1,N,1,26,14488,30,N,200904,경기,기타,학생,6131,6088,,,,
2108,1,N,1,7,12836,11,N,201010,경기,주부,주부,4941,4809,,,,
7064,1,N,1,68,7777,20,N,200306,전남,기타,기타,3239,4492,,,,
11373,1,N,2,15,50115,11,N,200306,경기,기타,학생,7343,7289,,,,
12010,1,N,1,49,3194,20,N,200306,전남,사무직,사무직,3292,4462,,,,
4110,2,,2,13,10723,11,N,200507,경남,기타,학생,3866,3801,,,,
10188,1,N,1,32,16666,20,N,200306,광주,기타,학생,8373,8062,,,,
6649,1,N,1,11,17084,12,N,201008,서울,기타,학생,5808,5631,,,,
1682,1,N,2,52,26666,20,N,200310,경북,주부,주부,10017,5496,,,,
17808,1,N,1,53,6148,99,N,201004,경기,전문직,전문직,0,4491,,,,
4365,1,N,2,25,12222,20,N,200907,광주,기타,학생,7079,6994,,,,
21567,1,N,1,24,24583,20,N,200306,서울,기타,학생,7919,7904,,,,
5823,1,N,2,30,6423,12,N,200306,경북,전문직,전문직,3380,2931,,,,
13209,1,N,1,34,7222,20,N,200903,전남,서비스,2차산업 종사자,3322,6972,,,,
7439,2,,1,54,8014,12,N,200306,경남,서비스,2차산업 종사자,5426,9576,,,,
19644,1,N,1,17,5749,12,N,200404,경남,기타,학생,3001,3230,,,,
5987,1,N,1,18,24249,12,N,200306,서울,기타,학생,4669,4534,,,,
21958,1,N,1,35,7789,20,N,200503,전북,전문직,의료직 종사자,3425,3545,,,,
9269,1,Y,1,64,11666,20,N,,,,,5485,,,,,
12495,1,N,1,28,20000,20,N,200306,광주,서비스,3차산업 종사자,8300,3026,,,,
21816,1,N,1,47,5901,12,N,200308,대전,서비스,2차산업 종사자,2732,4858,,,,
9130,1,N,1,17,12638,20,N,200306,전북,기타,학생,4590,4363,,,,
22108,1,N,1,53,13194,30,N,200702,제주,서비스,2차산업 종사자,6467,4546,,,,
197,1,N,1,16,16805,20,N,200306,강원,기타,학생,5734,5616,,,,
18636,1,N,2,53,0,,N,200306,경남,주부,주부,0,4654,,,,
12651,1,N,1,58,0,,N,200112,경북,전문직,공무원,0,8581,,,,
12356,1,N,2,38,10000,20,N,200306,충남,주부,주부,0,3791,,,,
22379,1,N,2,55,8634,12,N,201306,서울,주부,주부,6021,4409,,,,
15491,1,Y,2,7,7083,20,N,201003,대구,기타,학생,3863,3797,,,,
10708,1,N,1,17,17500,20,N,200507,부산,기타,학생,4800,4589,,,,
15830,1,N,1,78,15555,20,N,200306,경기,서비스,2차산업 종사자,1755,2449,,,,
12400,1,N,1,35,25416,20,N,200306,전남,제조업,2차산업 종사자,0,3596,,,,
7290,1,N,1,58,23333,20,N,200306,부산,자영업,자영업,8789,10908,,,,
19405,1,N,2,73,13886,99,N,200005,경기,기타,기타,0,0,,,,
20066,1,N,1,7,7195,12,N,201110,서울,기타,학생,4257,4225,,,,
7103,1,N,1,65,2083,30,N,200306,강원,제조업,운전직,2655,4539,,,,
19266,1,N,1,28,11527,20,N,200306,경기,기타,학생,5372,5372,,,,
7182,1,N,1,61,21388,20,N,200306,경북,제조업,운전직,8041,8097,,,,
19529,2,,1,35,9315,11,N,200105,충남,기타,학생,3811,3776,,,,
271,1,N,2,70,6396,99,N,200306,경남,주부,주부,0,0,,,,
19263,1,N,1,28,0,,N,200306,서울,기타,학생,0,0,,,,
19661,1,N,2,13,0,,N,200407,경기,기타,학생,0,0,,,,
21923,1,N,1,16,34305,20,N,200410,서울,기타,학생,7824,7190,,,,
6378,1,N,1,23,8495,30,N,200511,부산,기타,학생,5838,5782,,,,
11129,1,N,2,17,17361,20,N,201212,전남,기타,학생,5637,5710,,,,
10651,1,N,2,25,7852,12,N,200411,광주,기타,학생,2447,2427,,,,
21614,1,N,2,20,2472,12,N,200306,부산,기타,학생,3090,3070,,,,
1210,1,N,1,38,22599,30,N,200306,서울,사무직,고위 공무원,6966,4116,,,,
8354,1,N,1,25,11298,99,N,200306,경남,기타,학생,0,0,,,,
12925,1,N,1,46,2534,12,N,200501,대구,제조업,운전직,2591,8273,,,,
11547,1,N,1,63,6141,99,N,200306,경남,기타,1차산업 종사자,0,5218,,,,
14755,1,N,1,26,21111,20,N,200306,경북,기타,학생,10213,10070,,,,
19782,1,N,1,15,9682,99,N,200603,부산,기타,학생,0,0,,,,
5988,1,N,1,18,17120,20,N,200306,대구,기타,학생,4564,4462,,,,
17627,1,N,2,36,5138,20,N,200701,제주,주부,주부,2835,4084,,,,
13342,1,N,1,7,20364,20,N,201306,서울,기타,학생,6440,6390,,,,
4060,2,,2,21,7222,30,N,200502,인천,기타,학생,3100,3084,,,,
15814,2,,2,15,0,,N,200306,대구,기타,학생,0,0,,,,
16305,1,N,1,54,4722,20,N,200306,경남,1차산업,1차산업 종사자,5178,4837,,,,
10850,2,,1,10,12765,40,N,200703,부산,기타,학생,5366,5148,,,,
21986,1,Y,1,58,0,13,N,200507,전남,사무직,사무직,0,8201,,,,
15242,1,Y,1,27,0,,N,200510,경기,사무직,사무직,0,3101,,,,
10308,1,N,1,21,1732,13,N,200306,대구,기타,학생,3010,2999,,,,
2436,1,N,2,15,23888,20,N,200306,경기,기타,학생,6787,6787,,,,
21438,1,N,2,34,12862,40,N,200306,부산,기타,학생,2851,2683,,,,
5120,1,N,1,56,4522,12,N,200306,경남,제조업,운전직,4699,4412,,,,
11688,1,N,1,58,15354,40,N,200303,서울,자영업,자영업,6149,10804,,,,
22297,1,N,1,23,8888,20,N,201010,대전,기타,학생,6591,6507,,,,
16987,1,N,1,26,10442,11,N,200306,전남,기타,학생,5652,5641,,,,
571,1,N,1,57,37222,20,N,200306,서울,사무직,사무직,9912,12705,,,,
16713,1,N,1,42,20555,20,N,200306,서울,제조업,운전직,6237,7885,,,,
17618,1,N,1,36,24444,20,N,200612,경기,사무직,사무직,0,4170,,,,
8887,1,N,2,9,2638,30,N,201111,부산,기타,학생,2897,2897,,,,
14783,1,N,1,24,11388,20,N,200306,제주,기타,학생,6961,6874,,,,
12621,1,N,2,18,0,,N,200306,충남,기타,학생,0,0,,,,
21920,1,N,2,23,22997,12,N,200410,경기,기타,학생,6617,4586,,,,
6323,1,N,2,27,7558,99,N,200503,울산,기타,학생,0,0,,,,
1972,1,N,1,11,0,,N,200712,대구,기타,학생,0,0,,,,
12043,1,N,1,48,18611,30,N,200306,인천,제조업,2차산업 종사자,5775,10053,,,,
16508,1,N,1,48,9423,99,N,200306,대구,제조업,2차산업 종사자,0,7028,,,,
6430,1,N,1,76,3347,99,N,,,,,0,,,,,
1962,1,Y,1,10,9027,20,N,200710,전북,기타,학생,3791,3791,,,,
17927,1,N,1,39,0,,N,201312,,사무직,사무직,0,3811,,,,
5839,2,,2,29,8511,12,N,200306,서울,사무직,사무직,3236,2652,,,,
13132,1,N,2,30,25000,20,N,200710,경남,기타,학생,8635,8635,,,,
1765,1,N,2,17,6527,30,N,200408,경남,기타,학생,2887,2866,,,,
10868,1,N,1,28,11805,20,N,200705,전북,기타,학생,7004,7004,,,,
8600,2,,2,35,0,,N,200601,,,,0,3387,,,,
289,1,N,2,68,13824,12,N,,,,,3350,,,,,
12079,1,Y,1,47,6017,99,N,200306,충남,사무직,사무직,0,4132,,,,
10642,1,N,1,57,19444,20,N,200409,부산,전문직,교육관련직,8062,5565,,,,
9116,1,N,1,17,7222,20,N,200306,전남,기타,학생,3835,3758,,,,
6528,1,N,2,31,5348,40,N,200804,경남,주부,주부,3201,3169,,,,
4797,2,,2,70,15000,20,N,200306,부산,기타,기타,4359,4300,,,,
8823,1,N,2,9,3715,12,N,201002,대구,기타,학생,3937,3910,,,,
6196,1,N,2,14,8542,99,N,200401,대구,기타,학생,0,0,,,,
1335,1,N,2,32,25694,20,N,200306,경기,기타,학생,6819,6801,,,,
10715,1,N,1,16,4293,99,N,200508,충북,기타,학생,0,0,,,,
9264,1,N,2,64,8136,12,N,200306,경남,주부,주부,3798,3949,,,,
21496,1,N,1,28,10555,20,N,200306,경기,기타,학생,5147,5064,,,,
19947,1,N,2,9,13750,20,N,200812,경기,기타,학생,5665,5737,,,,
4338,1,N,1,42,0,,N,200902,,,,0,4374,,,,
7094,2,,1,65,19444,20,N,,,,,5048,,,,,
20700,1,N,1,58,10972,20,N,,,,,5675,,,,,
2018,1,N,2,9,0,,N,200902,경기,기타,학생,0,0,,,,
10061,1,N,1,39,23333,20,N,200306,경기,사무직,사무직,5693,3995,,,,
10287,1,N,2,22,10109,11,N,200306,충남,서비스,예체능계 종사자,5812,2210,,,,
12261,1,N,2,41,11388,20,N,200306,전북,주부,주부,4347,4260,,,,
17660,1,N,2,23,9722,20,N,200707,전남,기타,학생,7067,7018,,,,
6959,1,N,2,16,6472,13,N,200306,울산,기타,학생,3833,3749,,,,
5702,1,N,2,38,152572,11,N,200306,서울,사무직,사무직,14703,4105,,,,
12942,1,N,1,20,18333,20,N,200503,인천,기타,학생,5883,5865,,,,
1983,1,N,2,25,13472,20,N,200806,경북,기타,학생,0,0,,,,
14589,1,N,1,37,10044,40,N,200306,충북,사무직,사무직,4275,3736,,,,
2432,1,N,2,15,13773,11,N,200306,경기,기타,학생,4414,4441,,,,
4798,1,N,1,70,6194,11,N,200306,전북,기타,단순 노무직,2977,2900,,,,
15465,1,N,2,27,6809,40,N,200908,전남,기타,학생,2433,2416,,,,
772,1,N,1,52,19509,20,N,200306,울산,전문직,사무직,9358,5012,,,,
20351,1,N,1,16,41944,20,N,200306,서울,기타,학생,8861,8662,,,,
20081,2,,1,11,0,,N,201202,강원,기타,학생,0,0,,,,
10299,1,N,1,21,0,,N,200306,대전,기타,학생,0,0,,,,
9141,1,N,1,14,6666,30,N,200306,대구,기타,학생,3381,3255,,,,
4955,1,N,1,61,4310,12,N,200306,부산,자영업,자영업,4745,,,,,
17456,1,N,2,78,10138,20,N,200504,전북,기타,기타,1943,1951,,,,
5716,1,N,1,37,92018,20,N,200306,경기,사무직,사무직,0,4146,,,,
4388,1,N,1,25,9925,12,N,200912,경남,기타,학생,5687,5649,,,,
12549,1,N,1,24,10634,20,N,200306,부산,기타,학생,6252,6210,,,,
3616,1,N,1,27,6388,20,N,200306,경기,자영업,자영업,2162,3134,,,,
10265,1,N,2,25,8558,99,N,200306,부산,기타,학생,0,0,,,,
17373,1,N,2,28,6898,12,N,200405,전북,기타,학생,2329,2306,,,,
7817,2,,1,41,15138,20,N,200306,인천,서비스,2차산업 종사자,4589,4046,,,,
17603,1,N,1,30,8106,99,N,200610,부산,사무직,학생,0,3117,,,,
5751,1,N,1,35,21527,30,N,200306,서울,사무직,사무직,7224,4136,,,,
3674,1,N,1,22,14165,12,N,200306,경기,기타,학생,5951,5818,,,,
7935,1,N,2,36,43194,20,N,200306,부산,기타,학생,9732,8149,,,,
6752,1,N,1,3,23333,20,N,201408,경기,기타,학생,7838,7608,,,,
10757,1,N,1,26,7712,12,N,200602,부산,기타,학생,5491,5218,,,,
8952,1,N,1,29,18856,12,N,201408,울산,기타,2차산업 종사자,3227,3112,,,,
10285,1,N,2,23,13681,12,N,200306,경기,기타,학생,5914,5850,,,,
12179,1,N,1,44,9863,40,N,200306,인천,서비스,예체능계 종사자,4071,4411,,,,
8660,1,N,2,35,0,,N,200701,,,,0,3387,,,,
5900,1,N,1,23,7638,30,N,200306,경남,기타,학생,3596,3558,,,,
11155,1,N,1,39,0,,N,201312,,사무직,사무직,0,4233,,,,
19357,1,N,1,21,2931,12,N,200306,충북,기타,학생,2608,2601,,,,
15065,1,N,1,14,12562,99,N,200310,경기,기타,학생,0,0,,,,
10220,1,N,1,29,8320,12,N,200306,경기,사무직,사무직,2443,2948,,,,
2073,1,N,1,35,6805,30,N,200912,경북,사무직,사무직,3493,3720,,,,
17530,1,N,1,41,6925,30,N,200601,부산,기타,학생,2580,2555,,,,
3909,1,N,1,55,2387,12,N,200307,부산,서비스,2차산업 종사자,4763,3918,,,,
1692,1,N,2,22,0,11,N,200312,경남,기타,학생,0,4748,,,,
4427,1,N,1,17,40000,20,N,201010,경기,기타,학생,10204,10243,,,,
8195,1,N,1,18,14599,11,N,200306,전북,기타,학생,3954,3997,,,,
17342,1,N,2,26,30555,20,N,200402,경기,기타,학생,9822,9796,,,,
21354,1,N,1,37,19444,20,N,200306,경기,사무직,기업/단체 임원,5231,5083,,,,
21583,1,N,1,23,16625,11,N,200306,경남,기타,학생,6726,6548,,,,
18896,2,,1,46,17222,20,N,200306,경기,사무직,사무직,4637,5380,,,,
8020,1,N,2,31,19451,11,N,200306,경남,서비스,3차산업 종사자,5075,3016,,,,
19932,1,N,1,46,12418,99,N,200808,서울,서비스,2차산업 종사자,0,3877,,,,
12536,1,N,2,24,4960,13,N,200306,서울,기타,학생,6838,6807,,,,
21565,1,N,1,24,17083,20,N,200306,경기,기타,학생,4633,4546,,,,
1673,1,N,1,29,9239,11,N,200308,제주,기타,학생,5286,5312,,,,
19289,1,N,2,26,13055,20,N,200306,경기,사무직,3차산업 종사자,2698,2530,,,,
11103,1,N,2,13,27647,12,N,201205,서울,기타,학생,5593,5477,,,,
4042,1,N,1,53,0,,N,200412,,,,0,4804,,,,
2011,1,N,1,60,0,,N,,,,,0,,,,,
13509,2,,1,51,2578,13,Y,199807,전북,서비스,3차산업 종사자,4753,7950,,,,
186,1,N,1,17,44027,20,N,200306,울산,기타,학생,10271,9916,,,,
8701,1,N,2,34,8200,50,N,200710,경기,서비스,3차산업 종사자,2431,4466,,,,
11074,1,N,2,6,9722,20,N,201109,충남,기타,학생,3941,3730,,,,
2412,1,N,2,17,6613,12,N,200306,서울,기타,학생,3154,3113,,,,
19389,1,N,1,18,8683,20,N,200306,울산,기타,학생,3299,3299,,,,
17939,1,N,1,2,40972,20,N,201506,서울,기타,학생,10155,10326,,,,
16720,1,N,2,42,13888,30,N,200306,서울,서비스,3차산업 종사자,6170,3463,,,,
18446,1,N,1,58,23718,20,N,200306,경남,서비스,2차산업 종사자,8840,4698,,,,
3927,1,N,2,30,0,,N,200310,전북,기타,학생,0,0,,,,
6140,1,N,1,27,7730,11,N,199909,경남,기타,학생,5203,5023,,,,
3459,1,N,1,36,42777,20,N,200306,서울,사무직,사무직,8448,4219,,,,
4908,1,N,1,63,32361,20,N,200306,서울,기타,기타,4837,4714,,,,
14940,1,N,1,53,9218,40,N,200302,전북,서비스,2차산업 종사자,6861,4419,,,,
20032,2,,2,23,0,,N,201012,경기,기타,학생,0,0,,,,
2478,1,N,1,72,70214,11,N,200306,서울,제조업,2차산업 종사자,0,0,,,,
4107,1,N,1,73,2095,12,N,200507,경남,기타,기타,1645,1636,,,,
11384,2,,2,80,4527,99,N,200306,전남,주부,주부,0,0,,,,
19390,1,Y,2,18,6438,12,N,200306,울산,기타,학생,3640,3531,,,,
4279,1,Y,1,36,9583,20,N,200708,부산,기타,학생,2996,2906,,,,
16489,1,N,1,49,3055,30,N,200306,전북,전문직,교사,5013,4808,,,,
18285,1,N,1,64,7083,30,N,200306,인천,서비스,2차산업 종사자,3705,3691,,,,
4981,1,N,1,60,26111,20,N,200306,전북,자영업,자영업,9998,11645,,,,
17264,1,N,1,27,3280,30,N,200105,경북,사무직,공무원,1977,2796,,,,
12482,1,N,2,29,8102,99,N,200306,경북,기타,학생,0,0,,,,
17913,1,N,2,19,1252,11,N,201307,충남,기타,학생,0,0,,,,
20943,1,N,1,51,3845,12,N,200306,경남,서비스,2차산업 종사자,4952,4175,,,,
22027,1,N,2,12,29085,12,N,200601,서울,기타,학생,6153,6006,,,,
18478,1,N,1,57,4444,30,N,200306,전남,서비스,2차산업 종사자,5050,4223,,,,
7798,1,N,1,42,0,,N,200306,경기,사무직,사무직,0,4652,,,,
2036,1,N,2,22,36111,20,N,200906,경기,기타,학생,10138,8353,,,,
15306,1,N,1,11,6899,40,N,200609,경기,기타,학생,4553,4553,,,,
1387,1,N,2,27,10703,99,N,200306,울산,기타,학생,0,0,,,,
20369,1,N,2,80,20555,20,N,200303,경기,기타,기타,1872,1872,,,,
16327,2,,1,53,10138,20,N,200306,경기,사무직,사무직,5440,5074,,,,
21821,1,N,2,36,30000,20,N,200309,서울,주부,주부,7158,4880,,,,
10684,1,N,1,13,21805,20,N,200503,경기,기타,학생,7235,7235,,,,
21559,1,N,1,24,10972,30,N,200306,경기,기타,학생,5455,5401,,,,
17461,1,N,2,45,0,,N,,,,,0,,,,,
7945,1,Y,2,36,16666,20,N,200306,경기,전문직,의료직 종사자,5641,3236,,,,
21605,1,N,1,21,9583,20,N,200306,경기,기타,학생,3843,3931,,,,
13775,1,N,1,62,22222,30,N,200306,서울,제조업,운전직,0,,,,,
17616,1,N,1,40,7083,20,N,,,,,4377,,,,,
1034,1,N,1,44,14583,30,N,200306,서울,제조업,운전직,6423,9687,,,,
18284,1,N,1,64,6544,12,N,200306,서울,자영업,자영업,4165,5934,,,,
8619,1,N,2,26,8200,50,N,200605,경기,서비스,예체능계 종사자,2392,2491,,,,
20783,1,N,2,56,0,,N,200306,대구,전문직,교사,0,5225,,,,
6253,1,N,2,13,12500,30,N,200406,경기,기타,학생,0,0,,,,
21547,1,N,1,25,5073,11,N,200306,충북,기타,학생,0,0,,,,
6054,1,N,1,50,1790,12,N,200204,부산,자영업,자영업,4758,7548,,,,
3925,1,N,2,14,11784,99,N,200309,인천,기타,학생,0,0,,,,
1496,1,N,2,19,7473,30,N,200306,경기,기타,학생,3330,3305,,,,
12406,1,N,1,35,18888,20,N,200306,부산,사무직,사무직,5643,3689,,,,
12589,2,,1,21,27361,20,N,200306,경기,기타,학생,9737,7022,,,,
8380,1,N,1,62,0,,N,200310,서울,기타,단순 노무직,0,4889,,,,
21616,1,N,2,20,1980,12,N,200306,전남,기타,학생,2562,2557,,,,
3735,1,N,2,18,36674,11,N,200306,경기,기타,학생,6083,5910,,,,
12514,1,N,2,26,0,,N,200306,부산,기타,학생,0,0,,,,
3094,1,N,1,49,45000,20,N,200306,울산,사무직,사무직,11084,6576,,,,
17294,2,,2,17,4861,30,N,200309,경북,기타,학생,2923,2881,,,,
10315,1,N,1,20,18333,20,N,200306,경기,기타,학생,5895,5949,,,,
6461,1,N,1,55,43888,20,N,200612,경기,사무직,사무직,10218,12221,,,,
369,2,,1,64,16388,20,N,200306,대구,사무직,사무직,5061,5375,,,,
309,1,N,1,67,33410,11,N,200306,경기,서비스,2차산업 종사자,4950,6422,,,,
7986,1,N,2,34,8333,20,N,200306,강원,사무직,단순 사무직,3248,2878,,,,
17473,1,N,2,34,7083,30,N,200507,경남,사무직,단순 사무직,3537,2819,,,,
12902,1,Y,2,23,13125,11,N,200410,전북,기타,학생,6175,6049,,,,
16982,1,N,1,27,9722,20,N,200306,전남,기타,학생,6267,6403,,,,
5963,1,N,1,20,4441,30,N,200306,인천,기타,학생,2769,2749,,,,
15276,1,N,1,24,5872,11,N,200603,전남,사무직,공무원,5100,2548,,,,
19154,1,N,1,36,12799,30,N,200306,서울,서비스,2차산업 종사자,5211,3638,,,,
21560,1,N,2,24,40138,20,N,200306,대전,기타,학생,11714,11736,,,,
19660,1,N,2,16,9166,20,N,200407,대구,기타,학생,3384,3240,,,,
19299,1,N,1,25,4910,99,N,200306,울산,서비스,3차산업 종사자,0,2632,,,,
8104,1,Y,1,25,27361,20,N,200306,인천,기타,학생,9554,9439,,,,
764,1,N,1,52,7777,20,N,200306,경북,기타,1차산업 종사자,0,7810,,,,
3422,1,N,1,38,6527,20,N,200306,제주,사무직,사무직,3018,4200,,,,
15101,1,N,1,14,12917,11,N,200403,경남,기타,학생,4042,3969,,,,
10541,1,N,1,18,10833,20,N,200310,경남,기타,학생,0,0,,,,
10667,1,N,2,29,12638,12,N,200412,서울,기타,학생,3776,8561,,,,
18344,1,N,1,61,8324,40,N,200306,경남,서비스,3차산업 종사자,4681,,,,,
6683,1,N,1,7,2043,12,N,201111,경남,기타,학생,3300,3284,,,,
16971,1,N,1,28,9583,20,N,200306,전북,기타,학생,3486,5802,,,,
21890,1,N,1,60,0,,N,200406,서울,사무직,사무직,0,11373,,,,
6412,1,N,2,33,25555,20,N,200603,경기,주부,주부,6687,6827,,,,
10291,1,N,2,22,16111,30,N,200306,경기,기타,학생,7482,5122,,,,
3702,2,,2,20,0,,N,200306,경기,기타,학생,0,0,,,,
6152,1,N,1,24,15045,11,N,200208,경남,기타,학생,6449,6402,,,,
20964,1,N,1,50,18750,30,N,,,,,6526,,,,,
3533,1,N,1,33,0,,N,200306,광주,서비스,3차산업 종사자,0,3694,,,,
21449,1,N,2,33,12361,20,N,200306,인천,기타,학생,4000,3671,,,,
16769,1,N,1,40,26944,20,N,200306,경기,제조업,2차산업 종사자,6315,4426,,,,
11100,1,N,1,8,6299,99,N,201203,충남,기타,학생,0,0,,,,
18503,1,N,1,57,17991,20,N,200306,부산,사무직,사무직,0,5300,,,,
10944,1,N,2,54,0,,N,200902,,,,0,3821,,,,
15047,1,N,1,18,4761,40,N,200204,부산,기타,학생,0,0,,,,
8946,1,N,1,20,0,,N,201404,,사무직,사무직,0,2523,,,,
18741,1,N,1,50,20694,20,N,200306,충남,사무직,사무직,7330,6095,,,,
4097,1,N,1,18,37222,20,N,200506,서울,기타,학생,7994,7917,,,,
14491,1,N,1,41,22083,20,N,200306,전북,사무직,공무원,7031,4581,,,,
1440,1,N,1,23,0,,N,200306,인천,기타,학생,0,0,,,,
4259,1,N,2,61,8886,40,N,200705,경북,서비스,3차산업 종사자,4856,4437,,,,
